"id_year","year","month","state","latitude","longitude","firespots"
ma_2016,2016,8,MATO GROSSO,-10.987479,-56.54499,2881
pa_2016,2016,8,PARA,-6.0404325,-53.06615,5185
ro_2016,2016,8,RONDONIA,-10.297527,-63.683994,3545
ro_2016,2016,8,RORAIMA,2.1437647,-60.72853,17
to_2016,2016,8,TOCANTINS,-7.106017,-48.540627,59
ac_2016,2016,9,ACRE,-9.376114,-69.65683,3863
am_2016,2016,9,AMAPA,1.4257933,-51.002274,150
am_2016,2016,9,AMAZONAS,-7.30997,-64.74927,2785
ma_2016,2016,9,MARANHAO,-3.9660492,-46.024548,305
ma_2016,2016,9,MATO GROSSO,-10.662451,-57.15739,5466
pa_2016,2016,9,PARA,-5.6786647,-51.67273,3878
ro_2016,2016,9,RONDONIA,-10.22113,-63.441036,3914
ro_2016,2016,9,RORAIMA,3.2146666,-61.26372,18
to_2016,2016,9,TOCANTINS,-7.309605,-48.76538,81
ac_2016,2016,10,ACRE,-9.838025,-69.319084,515
am_2016,2016,10,AMAPA,1.6196201,-51.228344,816
am_2016,2016,10,AMAZONAS,-5.122625,-62.221992,1913
ma_2016,2016,10,MARANHAO,-4.2538385,-46.030693,941
ma_2016,2016,10,MATO GROSSO,-11.530869,-56.325916,1799
pa_2016,2016,10,PARA,-4.1323586,-51.61921,5954
ro_2016,2016,10,RONDONIA,-10.2847185,-63.088978,2040
ro_2016,2016,10,RORAIMA,2.5725887,-61.007214,107
to_2016,2016,10,TOCANTINS,-6.9958186,-48.56924,149
ac_2016,2016,11,ACRE,-9.589587,-69.25133,46
am_2016,2016,11,AMAPA,0.9652826,-51.330704,1104
am_2016,2016,11,AMAZONAS,-3.8342133,-60.85857,497
ma_2016,2016,11,MARANHAO,-3.792468,-45.761826,1545
ma_2016,2016,11,MATO GROSSO,-11.992629,-55.758656,552
pa_2016,2016,11,PARA,-2.7969668,-51.225845,7314
ro_2016,2016,11,RONDONIA,-10.436623,-63.24312,411
ro_2016,2016,11,RORAIMA,2.7542174,-60.40913,69
to_2016,2016,11,TOCANTINS,-6.654611,-48.477238,72
ac_2016,2016,12,ACRE,-9.6055,-70.013,6
am_2016,2016,12,AMAPA,0.67727864,-51.285965,463
am_2016,2016,12,AMAZONAS,-4.543267,-61.539047,105
ma_2016,2016,12,MARANHAO,-2.908215,-45.575653,953
ma_2016,2016,12,MATO GROSSO,-12.129915,-55.807682,270
pa_2016,2016,12,PARA,-2.1458166,-50.7781,3051
ro_2016,2016,12,RONDONIA,-10.828014,-63.478714,137
ro_2016,2016,12,RORAIMA,2.4603658,-60.5508,134
to_2016,2016,12,TOCANTINS,-7.2414,-48.7144,5
am_2017,2017,1,AMAPA,-0.029,-51.6945,2
am_2017,2017,1,AMAZONAS,-4.0019517,-61.99116,62
ma_2017,2017,1,MARANHAO,-3.4445868,-45.94296,75
ma_2017,2017,1,MATO GROSSO,-12.45659,-55.51796,290
pa_2017,2017,1,PARA,-3.2693052,-51.68315,213
ro_2017,2017,1,RONDONIA,-10.017791,-63.322674,43
ro_2017,2017,1,RORAIMA,3.5119352,-60.495674,108
to_2017,2017,1,TOCANTINS,-6.945,-48.682335,3
ac_2017,2017,2,ACRE,-7.619,-72.59375,4
am_2017,2017,2,AMAZONAS,-0.52209526,-66.23747,21
ma_2017,2017,2,MARANHAO,-3.1536,-45.8702,5
ma_2017,2017,2,MATO GROSSO,-12.40968,-55.903,194
pa_2017,2017,2,PARA,-3.1847143,-49.95864,14
ro_2017,2017,2,RONDONIA,-12.069067,-61.762665,15
ro_2017,2017,2,RORAIMA,2.3588872,-60.384373,124
to_2017,2017,2,TOCANTINS,-7.013,-48.437,2
am_2017,2017,3,AMAZONAS,-3.3300416,-65.00533,24
ma_2017,2017,3,MATO GROSSO,-12.290771,-55.498432,419
pa_2017,2017,3,PARA,-6.279111,-51.36911,18
ro_2017,2017,3,RONDONIA,-12.409227,-61.574863,22
ro_2017,2017,3,RORAIMA,2.277478,-60.74299,251
to_2017,2017,3,TOCANTINS,-6.6635,-48.6435,2
ac_2017,2017,4,ACRE,-7.777,-72.727,1
am_2017,2017,4,AMAPA,0.115666665,-51.395332,3
am_2017,2017,4,AMAZONAS,-2.8221333,-61.424667,15
ma_2017,2017,4,MARANHAO,-4.17825,-46.39775,4
ma_2017,2017,4,MATO GROSSO,-12.291192,-55.104324,458
pa_2017,2017,4,PARA,-4.6165714,-52.347713,42
ro_2017,2017,4,RONDONIA,-11.53595,-62.0406,20
ro_2017,2017,4,RORAIMA,3.12192,-60.805466,75
ac_2017,2017,5,ACRE,-9.958111,-69.751114,9
am_2017,2017,5,AMAPA,0.3895,-51.046,2
am_2017,2017,5,AMAZONAS,-4.401394,-62.045517,33
ma_2017,2017,5,MARANHAO,-3.537375,-46.17625,8
ma_2017,2017,5,MATO GROSSO,-12.16614,-55.08838,574
pa_2017,2017,5,PARA,-4.5080247,-50.544422,121
ro_2017,2017,5,RONDONIA,-11.283,-62.372173,29
ro_2017,2017,5,RORAIMA,2.3792222,-60.76496,27
to_2017,2017,5,TOCANTINS,-7.1775,-48.5695,2
ac_2017,2017,6,ACRE,-8.3607435,-71.52177,39
am_2017,2017,6,AMAPA,0.2115,-51.638,2
am_2017,2017,6,AMAZONAS,-5.4793158,-62.478115,95
ma_2017,2017,6,MARANHAO,-3.9587886,-46.18362,71
ma_2017,2017,6,MATO GROSSO,-11.757903,-55.01378,886
pa_2017,2017,6,PARA,-4.6631274,-50.396793,486
ro_2017,2017,6,RONDONIA,-10.27921,-63.00611,152
ro_2017,2017,6,RORAIMA,2.5135,-60.648,4
to_2017,2017,6,TOCANTINS,-7.4561667,-48.722168,24
ac_2017,2017,7,ACRE,-8.983365,-70.30218,362
am_2017,2017,7,AMAPA,0.47433335,-51.012333,3
am_2017,2017,7,AMAZONAS,-6.5806108,-62.710037,1534
ma_2017,2017,7,MARANHAO,-3.4875624,-45.5572,288
ma_2017,2017,7,MATO GROSSO,-11.439186,-55.55177,1049
pa_2017,2017,7,PARA,-4.7871203,-52.064774,3696
ro_2017,2017,7,RONDONIA,-9.992779,-63.707478,1005
ro_2017,2017,7,RORAIMA,0.38533333,-59.974335,3
to_2017,2017,7,TOCANTINS,-7.039087,-48.422848,46
ac_2017,2017,8,ACRE,-8.88493,-70.40404,1318
am_2017,2017,8,AMAPA,1.1109285,-51.094894,28
am_2017,2017,8,AMAZONAS,-6.6958675,-62.52664,4793
ma_2017,2017,8,MARANHAO,-3.5478673,-45.777916,226
ma_2017,2017,8,MATO GROSSO,-10.3808775,-57.566418,2738
pa_2017,2017,8,PARA,-6.0702977,-53.149445,8781
ro_2017,2017,8,RONDONIA,-9.772765,-63.574074,3244
ro_2017,2017,8,RORAIMA,3.2292728,-60.644093,33
to_2017,2017,8,TOCANTINS,-7.294289,-48.608917,83
ac_2017,2017,9,ACRE,-9.346336,-69.74993,3100
am_2017,2017,9,AMAPA,1.4877841,-51.091965,88
am_2017,2017,9,AMAZONAS,-7.1024604,-64.273094,3185
ma_2017,2017,9,MARANHAO,-4.510299,-46.341812,909
ma_2017,2017,9,MATO GROSSO,-10.797458,-56.21547,8453
pa_2017,2017,9,PARA,-6.6382694,-52.085358,15735
ro_2017,2017,9,RONDONIA,-10.181459,-63.41872,4563
ro_2017,2017,9,RORAIMA,2.29305,-60.272476,40
to_2017,2017,9,TOCANTINS,-6.950014,-48.567055,496
ac_2017,2017,10,ACRE,-9.864711,-68.898056,1350
am_2017,2017,10,AMAPA,1.6988932,-51.351704,440
am_2017,2017,10,AMAZONAS,-5.4508023,-62.835884,1190
ma_2017,2017,10,MARANHAO,-4.281826,-46.041576,972
ma_2017,2017,10,MATO GROSSO,-11.231034,-56.099667,2389
pa_2017,2017,10,PARA,-3.9630203,-52.055687,6146
ro_2017,2017,10,RONDONIA,-10.592255,-63.150803,1724
ro_2017,2017,10,RORAIMA,2.97884,-60.479992,150
to_2017,2017,10,TOCANTINS,-6.762604,-48.49501,96
ac_2017,2017,11,ACRE,-10.128275,-69.41717,102
am_2017,2017,11,AMAPA,0.6908508,-51.370583,972
am_2017,2017,11,AMAZONAS,-3.3307202,-60.91204,486
ma_2017,2017,11,MARANHAO,-3.625872,-45.911865,1459
ma_2017,2017,11,MATO GROSSO,-11.863165,-56.17625,529
pa_2017,2017,11,PARA,-2.6335404,-51.188965,9639
ro_2017,2017,11,RONDONIA,-10.407685,-63.05183,423
ro_2017,2017,11,RORAIMA,2.6769905,-60.453365,421
to_2017,2017,11,TOCANTINS,-6.7089863,-48.56846,74
ac_2017,2017,12,ACRE,-8.9741,-70.7215,10
am_2017,2017,12,AMAPA,0.33684975,-51.389805,406
am_2017,2017,12,AMAZONAS,-3.2507086,-59.46582,247
ma_2017,2017,12,MARANHAO,-3.1891165,-45.884266,1879
ma_2017,2017,12,MATO GROSSO,-12.324195,-55.695705,164
pa_2017,2017,12,PARA,-2.4941847,-50.924095,4879
ro_2017,2017,12,RONDONIA,-10.609569,-62.427258,58
ro_2017,2017,12,RORAIMA,2.7278025,-60.45005,329
to_2017,2017,12,TOCANTINS,-5.8782306,-48.324,13
am_2018,2018,1,AMAPA,0.09542857,-51.388214,14
am_2018,2018,1,AMAZONAS,-3.560326,-63.20389,46
ma_2018,2018,1,MARANHAO,-3.5957692,-46.156597,156
ma_2018,2018,1,MATO GROSSO,-11.88926,-55.10973,196
pa_2018,2018,1,PARA,-3.1039684,-51.48527,536
ro_2018,2018,1,RONDONIA,-10.838467,-63.5844,15
ro_2018,2018,1,RORAIMA,2.1272416,-60.549118,480
to_2018,2018,1,TOCANTINS,-6.456,-48.34,1
ac_2018,2018,2,ACRE,-7.632,-72.7295,2
am_2018,2018,2,AMAPA,2.524,-51.042,1
am_2018,2018,2,AMAZONAS,-0.70394623,-65.179665,93
ma_2018,2018,2,MARANHAO,-3.3273335,-45.79933,3
ma_2018,2018,2,MATO GROSSO,-12.119941,-55.25093,185
pa_2018,2018,2,PARA,-1.9765278,-52.78711,36
ro_2018,2018,2,RONDONIA,-11.610143,-61.927715,7
ro_2018,2018,2,RORAIMA,2.0470269,-60.624924,558
to_2018,2018,2,TOCANTINS,-7.808,-49.044666,3
ac_2018,2018,3,ACRE,-7.73,-72.398,1
am_2018,2018,3,AMAZONAS,-2.2309444,-64.00837,54
ma_2018,2018,3,MARANHAO,-3.656909,-46.176636,11
ma_2018,2018,3,MATO GROSSO,-12.205224,-55.26599,486
pa_2018,2018,3,PARA,-5.720137,-50.258568,51
ro_2018,2018,3,RONDONIA,-10.450036,-63.2915,28
ro_2018,2018,3,RORAIMA,2.1327608,-61.024403,727
to_2018,2018,3,TOCANTINS,-7.388,-48.302,1
ac_2018,2018,4,ACRE,-9.1524,-71.7332,5
am_2018,2018,4,AMAPA,0.033,-51.061,1
am_2018,2018,4,AMAZONAS,-3.3253572,-61.985928,14
ma_2018,2018,4,MARANHAO,-5.532,-46.247,1
ma_2018,2018,4,MATO GROSSO,-12.362918,-55.082436,280
pa_2018,2018,4,PARA,-6.5996923,-51.990307,13
ro_2018,2018,4,RONDONIA,-12.724286,-62.33157,7
ro_2018,2018,4,RORAIMA,2.699508,-60.903397,191
to_2018,2018,4,TOCANTINS,-7.386,-48.301,1
ac_2018,2018,5,ACRE,-9.8695,-69.94007,14
am_2018,2018,5,AMAPA,0.934,-51.998,1
am_2018,2018,5,AMAZONAS,-6.3105264,-61.659367,19
ma_2018,2018,5,MARANHAO,-4.206714,-46.64143,14
ma_2018,2018,5,MATO GROSSO,-12.002282,-54.826687,591
pa_2018,2018,5,PARA,-6.36159,-50.751102,78
ro_2018,2018,5,RONDONIA,-11.631098,-61.950073,41
ro_2018,2018,5,RORAIMA,3.1831,-60.7852,10
to_2018,2018,5,TOCANTINS,-6.39425,-48.649,4
ac_2018,2018,6,ACRE,-9.301122,-70.03271,41
am_2018,2018,6,AMAPA,1.328,-51.405,3
am_2018,2018,6,AMAZONAS,-5.8316994,-61.950577,123
ma_2018,2018,6,MARANHAO,-4.2289286,-46.36075,56
ma_2018,2018,6,MATO GROSSO,-11.650387,-55.410015,1132
pa_2018,2018,6,PARA,-5.091066,-51.001602,454
ro_2018,2018,6,RONDONIA,-10.451925,-63.267635,148
ro_2018,2018,6,RORAIMA,3.9344,-60.7288,5
to_2018,2018,6,TOCANTINS,-6.5322223,-48.245056,18
ac_2018,2018,7,ACRE,-9.131987,-69.56839,381
am_2018,2018,7,AMAPA,0.8335,-51.02575,4
am_2018,2018,7,AMAZONAS,-7.201031,-62.62199,1346
ma_2018,2018,7,MARANHAO,-3.8088841,-45.822083,95
ma_2018,2018,7,MATO GROSSO,-11.644112,-56.112198,1222
pa_2018,2018,7,PARA,-5.0220723,-51.717705,929
ro_2018,2018,7,RONDONIA,-9.84889,-63.55679,769
ro_2018,2018,7,RORAIMA,3.522,-60.4835,4
to_2018,2018,7,TOCANTINS,-6.520421,-48.414185,38
ac_2018,2018,8,ACRE,-8.765444,-70.61272,1368
am_2018,2018,8,AMAPA,1.3155264,-51.075104,38
am_2018,2018,8,AMAZONAS,-7.4027,-64.19616,2589
ma_2018,2018,8,MARANHAO,-3.5940466,-45.980167,150
ma_2018,2018,8,MATO GROSSO,-10.877488,-57.39996,1475
pa_2018,2018,8,PARA,-5.7099886,-52.846745,2782
ro_2018,2018,8,RONDONIA,-10.058499,-63.553944,1975
ro_2018,2018,8,RORAIMA,3.0288572,-60.313858,7
to_2018,2018,8,TOCANTINS,-6.5997295,-48.404488,37
ac_2018,2018,9,ACRE,-9.313154,-69.95279,4379
am_2018,2018,9,AMAPA,1.584252,-51.086666,123
am_2018,2018,9,AMAZONAS,-7.245514,-64.20989,4928
ma_2018,2018,9,MARANHAO,-3.4611976,-45.860264,167
ma_2018,2018,9,MATO GROSSO,-10.416518,-57.835796,4220
pa_2018,2018,9,PARA,-6.0020947,-52.975937,4892
ro_2018,2018,9,RONDONIA,-9.987283,-63.524166,6032
ro_2018,2018,9,RORAIMA,2.5129411,-60.908295,17
to_2018,2018,9,TOCANTINS,-6.9524,-48.582554,45
ac_2018,2018,10,ACRE,-10.109953,-68.926,407
am_2018,2018,10,AMAPA,1.8358774,-51.228054,571
am_2018,2018,10,AMAZONAS,-4.158268,-60.899303,1725
ma_2018,2018,10,MARANHAO,-3.9087393,-46.044224,426
ma_2018,2018,10,MATO GROSSO,-11.291744,-56.167976,1300
pa_2018,2018,10,PARA,-3.7294579,-51.823803,5028
ro_2018,2018,10,RONDONIA,-10.757652,-63.274155,986
ro_2018,2018,10,RORAIMA,3.1639645,-60.984463,141
to_2018,2018,10,TOCANTINS,-7.0374,-48.64163,70
ac_2018,2018,11,ACRE,-9.280692,-70.44042,26
am_2018,2018,11,AMAPA,1.1442156,-51.249588,450
am_2018,2018,11,AMAZONAS,-3.5638368,-60.11497,472
ma_2018,2018,11,MARANHAO,-3.8131502,-45.820057,1033
ma_2018,2018,11,MATO GROSSO,-12.2203045,-55.78741,269
pa_2018,2018,11,PARA,-2.9334552,-51.16175,6276
ro_2018,2018,11,RONDONIA,-10.469046,-63.183296,198
ro_2018,2018,11,RORAIMA,2.8464584,-60.396507,120
to_2018,2018,11,TOCANTINS,-6.5071893,-48.48827,37
ac_2018,2018,12,ACRE,-9.281,-70.8805,2
am_2018,2018,12,AMAZONAS,-3.6154864,-60.225758,37
ma_2018,2018,12,MARANHAO,-3.2843413,-45.56092,337
ma_2018,2018,12,MATO GROSSO,-12.8048,-56.187866,265
pa_2018,2018,12,PARA,-3.1751244,-52.48398,1005
ro_2018,2018,12,RONDONIA,-10.551639,-63.583126,47
ro_2018,2018,12,RORAIMA,3.6809595,-60.67119,123
to_2018,2018,12,TOCANTINS,-7.037,-48.629116,26
ac_2019,2019,1,ACRE,-8.173,-70.358,1
am_2019,2019,1,AMAPA,0.30925,-51.09025,4
am_2019,2019,1,AMAZONAS,-2.1821144,-61.218857,35
ma_2019,2019,1,MARANHAO,-2.793301,-45.538204,269
ma_2019,2019,1,MATO GROSSO,-12.317994,-55.591183,336
pa_2019,2019,1,PARA,-2.5923746,-51.68516,355
ro_2019,2019,1,RONDONIA,-11.389606,-62.707363,33
ro_2019,2019,1,RORAIMA,2.9831672,-60.47575,383
to_2019,2019,1,TOCANTINS,-7.139,-48.88933,3
ac_2019,2019,2,ACRE,-8.169,-70.351,1
am_2019,2019,2,AMAZONAS,-0.087011114,-66.3913,90
ma_2019,2019,2,MARANHAO,-4.640222,-47.29933,9
ma_2019,2019,2,MATO GROSSO,-12.070832,-54.87899,536
pa_2019,2019,2,PARA,-5.5451627,-51.4375,80
ro_2019,2019,2,RONDONIA,-11.575954,-62.27923,22
ro_2019,2019,2,RORAIMA,2.5761065,-60.839256,629
to_2019,2019,2,TOCANTINS,-5.354,-48.491,1
ac_2019,2019,3,ACRE,-9.0575,-69.108,2
am_2019,2019,3,AMAZONAS,-1.4637631,-62.362816,114
ma_2019,2019,3,MARANHAO,-4.8063335,-47.406,3
ma_2019,2019,3,MATO GROSSO,-12.224327,-55.519897,752
pa_2019,2019,3,PARA,-5.2012825,-52.79904,46
ro_2019,2019,3,RONDONIA,-11.61125,-61.929462,28
ro_2019,2019,3,RORAIMA,2.0890648,-61.047997,2433
to_2019,2019,3,TOCANTINS,-7.2422,-48.852,5
ac_2019,2019,4,ACRE,-9.618667,-70.09967,6
am_2019,2019,4,AMAZONAS,-4.082,-63.5458,10
ma_2019,2019,4,MARANHAO,-4.2465,-46.5745,2
ma_2019,2019,4,MATO GROSSO,-12.377468,-55.213287,485
pa_2019,2019,4,PARA,-6.524132,-51.2815,38
ro_2019,2019,4,RONDONIA,-11.618193,-62.2585,26
ro_2019,2019,4,RORAIMA,1.6436199,-60.755074,1134
to_2019,2019,4,TOCANTINS,-7.161,-48.336,1
ac_2019,2019,5,ACRE,-9.538697,-69.428276,33
am_2019,2019,5,AMAZONAS,-5.1440954,-60.999428,21
ma_2019,2019,5,MARANHAO,-4.361,-46.423,12
ma_2019,2019,5,MATO GROSSO,-11.859189,-54.903465,631
pa_2019,2019,5,PARA,-6.7065125,-50.89855,80
ro_2019,2019,5,RONDONIA,-11.54146,-62.34616,50
ro_2019,2019,5,RORAIMA,2.803381,-61.131237,21
to_2019,2019,5,TOCANTINS,-8.4735,-48.709667,6
ac_2019,2019,6,ACRE,-9.063267,-70.563385,60
am_2019,2019,6,AMAZONAS,-6.697614,-62.69758,57
ma_2019,2019,6,MARANHAO,-4.1922917,-46.458626,24
ma_2019,2019,6,MATO GROSSO,-11.833665,-55.082832,1246
pa_2019,2019,6,PARA,-6.224146,-51.184258,315
ro_2019,2019,6,RONDONIA,-10.524476,-62.825264,170
ro_2019,2019,6,RORAIMA,3.1565,-60.2705,2
to_2019,2019,6,TOCANTINS,-6.9841666,-48.938168,6
ac_2019,2019,7,ACRE,-9.526872,-69.19435,272
am_2019,2019,7,AMAPA,1.3595,-51.05025,4
am_2019,2019,7,AMAZONAS,-7.026756,-61.317608,1371
ma_2019,2019,7,MARANHAO,-3.8392792,-46.09871,86
ma_2019,2019,7,MATO GROSSO,-11.620443,-55.8624,1343
pa_2019,2019,7,PARA,-5.8729563,-53.07356,1443
ro_2019,2019,7,RONDONIA,-9.735908,-63.312794,780
ro_2019,2019,7,RORAIMA,3.35425,-60.946,4
to_2019,2019,7,TOCANTINS,-7.3533335,-48.797867,15
ac_2019,2019,8,ACRE,-9.14967,-69.911896,3051
am_2019,2019,8,AMAPA,0.8260952,-50.96138,21
am_2019,2019,8,AMAZONAS,-7.464092,-63.177204,6668
ma_2019,2019,8,MARANHAO,-3.74743,-45.796535,193
ma_2019,2019,8,MATO GROSSO,-10.3697195,-58.037678,5123
pa_2019,2019,8,PARA,-6.4845796,-53.723137,10185
ro_2019,2019,8,RONDONIA,-9.808554,-63.338593,5592
ro_2019,2019,8,RORAIMA,1.4052,-60.8752,5
to_2019,2019,8,TOCANTINS,-7.555371,-48.651966,62
ac_2019,2019,9,ACRE,-9.508821,-69.6347,2977
am_2019,2019,9,AMAPA,1.1522609,-51.069622,138
am_2019,2019,9,AMAZONAS,-6.889662,-64.38937,3026
ma_2019,2019,9,MARANHAO,-3.6347044,-45.75494,291
ma_2019,2019,9,MATO GROSSO,-11.215601,-56.421696,5165
pa_2019,2019,9,PARA,-5.952494,-52.2496,4618
ro_2019,2019,9,RONDONIA,-10.194925,-63.48867,3644
ro_2019,2019,9,RORAIMA,2.697,-61.105614,26
to_2019,2019,9,TOCANTINS,-7.06245,-48.6437,40
ac_2019,2019,10,ACRE,-10.128559,-69.03858,354
am_2019,2019,10,AMAPA,1.5990481,-51.241856,540
am_2019,2019,10,AMAZONAS,-4.828387,-61.92746,548
ma_2019,2019,10,MARANHAO,-3.8054807,-45.81127,861
ma_2019,2019,10,MATO GROSSO,-11.66789,-56.14197,1030
pa_2019,2019,10,PARA,-3.7412078,-51.06101,3870
ro_2019,2019,10,RONDONIA,-10.879245,-63.143078,556
ro_2019,2019,10,RORAIMA,2.9921699,-61.222416,53
to_2019,2019,10,TOCANTINS,-7.3347907,-48.603165,43
ac_2019,2019,11,ACRE,-9.472546,-69.987206,44
am_2019,2019,11,AMAPA,1.3533459,-51.260532,503
am_2019,2019,11,AMAZONAS,-4.0142913,-60.308147,573
ma_2019,2019,11,MARANHAO,-3.4036593,-45.765293,1738
ma_2019,2019,11,MATO GROSSO,-12.230047,-55.87604,684
pa_2019,2019,11,PARA,-3.0257246,-51.419422,7390
ro_2019,2019,11,RONDONIA,-10.551635,-63.357655,263
ro_2019,2019,11,RORAIMA,2.9974656,-60.29143,58
to_2019,2019,11,TOCANTINS,-6.322091,-48.443024,44
ac_2019,2019,12,ACRE,-10.163,-68.068,1
am_2019,2019,12,AMAPA,0.9642581,-51.078724,62
am_2019,2019,12,AMAZONAS,-4.1361446,-60.402363,152
ma_2019,2019,12,MARANHAO,-3.3072915,-45.83314,501
ma_2019,2019,12,MATO GROSSO,-12.138385,-56.066296,148
pa_2019,2019,12,PARA,-2.9767272,-50.909317,1280
ro_2019,2019,12,RONDONIA,-10.809262,-62.890453,42
ro_2019,2019,12,RORAIMA,2.8566666,-60.43196,27
to_2019,2019,12,TOCANTINS,-6.769381,-48.475666,21
